year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2011,Porsche,Panamera,4,sedan,automatic,wp0aa2a75bl014292,pa,43.0,60242.0,silver,black,majestic auto sale & wholesale corp,42100.0,42500.0,Thu Jun 11 2015 02:30:00 GMT-0700 (PDT)
2010,Land Rover,Range Rover,HSE,suv,automatic,salmf1d41aa323299,oh,34.0,182536.0,black,tan,luxury motor car company,25900.0,29200.0,Thu Jun 11 2015 03:30:00 GMT-0700 (PDT)
2010,Land Rover,Range Rover Sport,Supercharged,suv,automatic,salsh2e48aa237526,va,24.0,98407.0,blue,brown,land rover of alexandria,25000.0,25100.0,Thu Jun 11 2015 02:35:00 GMT-0700 (PDT)
2010,Land Rover,Range Rover Sport,HSE,suv,automatic,salsf2d48aa238313,oh,42.0,29606.0,black,beige,jpmorgan chase bank n.a.,31900.0,32000.0,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2010,Land Rover,LR2,HSE,suv,automatic,salfr2bn1ah196403,pa,38.0,87525.0,black,tan,r hollenshead auto sales inc,12650.0,11400.0,Fri Jun 19 2015 02:00:00 GMT-0700 (PDT)
2010,Land Rover,LR2,HSE,suv,automatic,salfr2bn3ah191350,pa,47.0,62811.0,black,beige,adcock brothers inc,14300.0,15500.0,Fri Jun 12 2015 02:00:00 GMT-0700 (PDT)
2010,Land Rover,LR2,HSE,suv,automatic,salfr2bn0ah173680,pa,39.0,47189.0,gray,black,adcock brothers inc,15400.0,16250.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2010,Land Rover,Range Rover,HSE,suv,automatic,salme1d44aa316334,fl,34.0,92240.0,black,black,land rover palm beach,26200.0,28200.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2010,Porsche,Cayenne,Base,suv,automatic,wp1aa2ap2ala02551,fl,44.0,44288.0,white,tan,the collection,28800.0,29000.0,Thu Jun 11 2015 02:15:00 GMT-0700 (PDT)
2015,Land Rover,Range Rover Sport,HSE,suv,automatic,salwr2vf3fa521864,pa,5.0,2596.0,white,black,r hollenshead auto sales inc,82000.0,87000.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2015,Land Rover,Range Rover Sport,HSE,suv,automatic,salwr2vf7fa601796,oh,48.0,12284.0,—,beige,land rover north america llc,83000.0,60500.0,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2015,Land Rover,Range Rover Evoque,Pure Plus,suv,automatic,salvp2bg1fh958753,mi,5.0,6340.0,black,white,tdaf remarketing,41000.0,40000.0,Thu Jun 11 2015 02:30:00 GMT-0700 (PDT)
2009,Land Rover,Range Rover Sport,HSE,suv,automatic,salsk25489a190818,pa,37.0,175317.0,white,tan,jpmorgan chase bank n.a.,16200.0,14250.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2009,Land Rover,Range Rover Sport,HSE,suv,automatic,salsf25499a201734,pa,37.0,92861.0,black,beige,alans autos,20100.0,17250.0,Fri Jun 12 2015 02:00:00 GMT-0700 (PDT)
2009,Land Rover,Range Rover Sport,Supercharged,suv,automatic,salsh23429a196762,pa,35.0,50445.0,black,black,r hollenshead auto sales inc,27500.0,27100.0,Fri Jun 12 2015 02:00:00 GMT-0700 (PDT)
2009,Porsche,Cayenne,S,suv,automatic,wp1ab29p59la41471,fl,29.0,53894.0,black,black,napletons north palm auto park inc,22000.0,21800.0,Tue Jul 07 2015 06:30:00 GMT-0700 (PDT)
2008,Lamborghini,Gallardo,Spyder,convertible,automatic,zhwgu22t28la06389,pa,44.0,19682.0,black,tan,the car store inc,105000.0,116000.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2008,Land Rover,LR3,V8 SE,suv,automatic,salae25488a489694,fl,44.0,56148.0,black,gold,mercedes benz of tampa,16400.0,18900.0,Thu Jun 11 2015 02:45:00 GMT-0700 (PDT)
2008,Land Rover,LR2,HSE,suv,automatic,salft24n98h069438,fl,35.0,127547.0,gray,black,lauderdale imports ltd bmw pembrok pines,6625.0,6600.0,Fri Jun 12 2015 02:35:00 GMT-0700 (PDT)
2008,Land Rover,Range Rover,Supercharged,suv,automatic,salmf13408a272471,pa,39.0,59478.0,blue,beige,charles & son auto sls inc,26500.0,23750.0,Fri Jun 12 2015 02:00:00 GMT-0700 (PDT)
2008,Porsche,Cayenne,Turbo,suv,automatic,wp1ac29p18la95278,ga,39.0,93752.0,black,tan,persichetti motorsports inc,20100.0,24400.0,Thu Jun 11 2015 03:00:00 GMT-0700 (PDT)
2008,Porsche,911,Turbo,convertible,automatic,wp0cd29998s708097,pa,47.0,23959.0,black,black,r hollenshead auto sales inc,70000.0,69500.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2008,Porsche,Cayenne,S,suv,automatic,wp1ab29p88la40149,pa,4.0,73525.0,silver,black,r hollenshead auto sales inc,19800.0,13750.0,Fri Jun 12 2015 02:00:00 GMT-0700 (PDT)
2008,Porsche,Cayenne,Base,suv,automatic,wp1aa29p88la29395,pa,39.0,51461.0,black,black,lancaster car company llc,20400.0,20900.0,Thu Jun 11 2015 02:30:00 GMT-0700 (PDT)
2008,Porsche,Cayenne,S,suv,automatic,wp1ab29p58la42750,pa,5.0,61470.0,gray,black,adcock brothers inc,21000.0,21600.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2007,Bentley,Continental Flying Spur,Base,sedan,automatic,scbbr93w97c046750,pa,37.0,58190.0,blue,brown,left lane exotics llc,52100.0,50000.0,Thu Jun 11 2015 02:30:00 GMT-0700 (PDT)
2007,Bentley,Continental GTC,Base,convertible,automatic,scbdr33wx7c046164,pa,5.0,37832.0,black,black,boston foreign motor,68000.0,64500.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2007,Ferrari,F430,Spider,convertible,automatic,zffew59a170151809,pa,41.0,12937.0,gray,red,r hollenshead auto sales inc,121000.0,117500.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2006,Bentley,Continental GT,Base,coupe,automatic,scbcr63w86c038933,nv,35.0,45709.0,black,tan,henderson chevrolet company,53500.0,51000.0,Thu Jun 11 2015 07:30:00 GMT-0700 (PDT)
2015,Porsche,Macan,S,suv,automatic,wp1ab2a52flb62657,pa,5.0,6653.0,white,black,r hollenshead auto sales inc,57700.0,51300.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2006,Maserati,Quattroporte,Sport GT,sedan,automatic,zamce39ax60025309,pa,28.0,37607.0,black,black,luxor motor cars inc,20300.0,20600.0,Thu Jun 11 2015 02:30:00 GMT-0700 (PDT)
2006,Porsche,Boxster,Base,convertible,manual,wp0ca29846u710275,pa,42.0,60319.0,black,gray,dodge of paramus inc,17100.0,17000.0,Fri Jun 12 2015 02:00:00 GMT-0700 (PDT)
2006,Porsche,Cayman S,Base,coupe,manual,wp0ab29896u782934,pa,44.0,16469.0,black,black,r hollenshead auto sales inc,34600.0,32500.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2006,Porsche,Cayman S,Base,coupe,manual,wp0ab29886u784142,pa,35.0,107770.0,silver,gray,royal coast auto inc,14700.0,18500.0,Thu Jun 11 2015 02:30:00 GMT-0700 (PDT)
2005,Bentley,Continental GT,Base,coupe,automatic,scbcr63w95c025042,ms,27.0,65204.0,black,gray,gateway one lending & finance,47200.0,39250.0,Thu Jun 11 2015 03:30:00 GMT-0700 (PDT)
2005,Ferrari,F430,Base,coupe,automatic,zffew58a650142876,pa,46.0,10347.0,black,beige,r hollenshead auto sales inc,110000.0,109000.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2005,Porsche,Cayenne,Base,suv,automatic,wp1aa29p95la20720,va,39.0,117658.0,silver,black,sullivan auto trading inc,7325.0,8600.0,Thu Jun 11 2015 02:35:00 GMT-0700 (PDT)
2005,Porsche,911,Turbo S,coupe,automatic,wp0ab29955s740957,pa,41.0,55410.0,black,black,adcock brothers inc,33100.0,35500.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2005,Porsche,Cayenne,Base,suv,automatic,wp1aa29p05la23148,fl,19.0,115176.0,blue,beige,innovate loan servicing corp,7425.0,6500.0,Thu Jun 11 2015 08:00:00 GMT-0700 (PDT)
2005,Porsche,Cayenne,S,suv,automatic,wp1ab29p65la62646,il,22.0,87706.0,blue,black,nationwide acceptance,10750.0,9400.0,Thu Jun 11 2015 07:00:00 GMT-0700 (PDT)
2005,Porsche,Cayenne,S,suv,automatic,wp1ab29p35la65312,nj,29.0,145106.0,gray,black,auto lender liquidation center,6775.0,7000.0,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2004,Ferrari,360,Spider,Convertible,manual,zffyt53a840138209,pa,39.0,16309.0,yellow,black,teatero motor products,80000.0,81000.0,Thu Jun 11 2015 02:30:00 GMT-0700 (PDT)
2004,Porsche,Cayenne,S,suv,automatic,wp1ab29p84la68270,va,34.0,167591.0,silver,black,a&r motors llc,5800.0,6600.0,Thu Jun 11 2015 02:05:00 GMT-0700 (PDT)
2004,Porsche,Cayenne,S,suv,automatic,wp1ab29p04la60972,pa,41.0,31536.0,gray,gray,terryville chevrolet llc,9950.0,13000.0,Thu Jun 11 2015 02:30:00 GMT-0700 (PDT)
2003,Porsche,Boxster,Base,convertible,manual,wp0ca29853u623867,pa,42.0,44811.0,green,gray,big tree auto brokers,11550.0,12600.0,Thu Jun 11 2015 02:30:00 GMT-0700 (PDT)
2002,Porsche,Boxster,Base,convertible,manual,wp0ca29832u621386,pa,42.0,43517.0,black,black,low low miles llc,10900.0,12300.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover Sport,HSE,suv,automatic,salwr2wf3ea309821,pa,5.0,11068.0,silver,black,adcock brothers inc,68000.0,65250.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover Sport,HSE,suv,automatic,salwr2wf8ea342362,pa,49.0,9864.0,white,beige,i g burton & co inc,68000.0,68750.0,Thu Jun 11 2015 02:30:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover,Supercharged LWB,suv,automatic,salgs3tf3ea167988,pa,5.0,4986.0,black,black,adcock brothers inc,97000.0,101000.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover,Supercharged,suv,automatic,salgs2ef2ea136349,pa,42.0,18553.0,gray,black,r hollenshead auto sales inc,89000.0,84750.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover Evoque,Pure,suv,automatic,salvn2bgxeh944712,pa,5.0,12799.0,black,black,jaguar land rover allentown,37900.0,36750.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover Evoque,Pure,suv,automatic,salvn2bg3eh896857,pa,44.0,12752.0,black,black,land rover sls & service of hoffman estates inc,37900.0,37000.0,Thu Jun 11 2015 02:30:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover,HSE,suv,automatic,salgs2wf3ea152512,oh,5.0,6691.0,—,black,land rover north america llc,90000.0,79000.0,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2014,Porsche,Cayman,Base,coupe,manual,wp0aa2a81ek171210,fl,49.0,24288.0,white,beige,david j leahy jr,45800.0,44800.0,Thu Jun 11 2015 02:35:00 GMT-0700 (PDT)
2014,Porsche,Cayenne,Base,suv,automatic,wp1aa2a26ela96704,pa,49.0,9959.0,—,black,r hollenshead auto sales inc,52700.0,49500.0,Fri Jun 12 2015 02:00:00 GMT-0700 (PDT)
2014,Porsche,911,Carrera,coupe,automatic,wp0aa2a94es107476,nv,47.0,11366.0,red,black,gaudin jaguar porsche of las vegas,72000.0,71250.0,Thu Jun 11 2015 07:30:00 GMT-0700 (PDT)
2014,Porsche,Cayenne,GTS,suv,automatic,wp1ad2a23ela71069,nv,49.0,16736.0,white,black,las vegas motorcars llc,77000.0,78000.0,Thu Jun 11 2015 07:30:00 GMT-0700 (PDT)
2014,Porsche,Panamera,4,sedan,automatic,wp0aa2a76el006352,pa,42.0,40158.0,white,tan,r hollenshead auto sales inc,63000.0,61500.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2014,Porsche,Panamera,Turbo,sedan,automatic,wp0ac2a77el073262,pa,41.0,4715.0,white,black,porsche financial services,108000.0,106000.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2014,Porsche,911,Carrera,coupe,automatic,wp0aa2a97es107388,nv,42.0,11688.0,red,black,gaudin jaguar porsche of las vegas,71000.0,70250.0,Thu Jun 11 2015 07:30:00 GMT-0700 (PDT)
2014,Porsche,Cayman,Base,coupe,automatic,wp0aa2a82ek172608,fl,36.0,7289.0,red,black,braman motorcars,47400.0,46400.0,Wed Jun 17 2015 17:00:00 GMT-0700 (PDT)
2013,Land Rover,LR4,HSE,suv,automatic,salag2d48da663480,oh,41.0,44440.0,black,black,jpmorgan chase bank n.a.,40500.0,40500.0,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Evoque,Pure Premium,suv,automatic,salvr2bg3dh760876,pa,43.0,43783.0,red,black,keyvoor inc,33700.0,32500.0,Fri Jun 19 2015 02:00:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Sport,Luxury,suv,automatic,salsk2d42da810542,pa,4.0,38971.0,black,tan,global motor sports inc,43900.0,44500.0,Thu Jun 11 2015 02:30:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Sport,Luxury,suv,automatic,salsk2d46da795219,pa,44.0,33773.0,blue,tan,classic volkswagen,45400.0,45500.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Evoque,Pure Premium,suv,automatic,salvr2bg9dh765418,nv,41.0,37695.0,white,beige,henderson chevrolet company,35000.0,33250.0,Thu Jun 11 2015 07:30:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Sport,HSE,suv,automatic,salsf2d41da772449,pa,36.0,50163.0,white,beige,r hollenshead auto sales inc,41900.0,37900.0,Fri Jun 12 2015 02:00:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Evoque,Pure Premium,suv,automatic,salvr2bgxdh726627,pa,47.0,9854.0,white,beige,adcock brothers inc,38800.0,38750.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Sport,Supercharged Limited Edition,suv,automatic,salsh2e41da806740,pa,35.0,41225.0,red,black,land rover sls & service of hoffman estates inc,50600.0,48800.0,Thu Jun 11 2015 02:30:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Sport,HSE,suv,automatic,salsf2d4xda767749,pa,41.0,35361.0,black,black,global motor sports inc,46500.0,48250.0,Thu Jun 11 2015 02:30:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover,Supercharged,suv,automatic,salgs2ef9da120597,fl,27.0,19346.0,black,beige,remarketing by ge/yusim,85000.0,81500.0,Wed Jun 17 2015 04:30:00 GMT-0700 (PDT)
2013,Land Rover,LR4,HSE LUX,suv,automatic,salak2d4xda679985,pa,43.0,13808.0,white,black,tsj auto brokers inc,50300.0,49900.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Sport,Supercharged Limited Edition,suv,automatic,salsh2e43da772803,pa,37.0,15975.0,white,black,jaguar land rover allentown,62000.0,57500.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Evoque,Pure Plus,suv,automatic,salvp2bg5dh767219,pa,47.0,35692.0,silver,black,tsj auto brokers inc,34000.0,33500.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2013,Maserati,GranTurismo,Sport,coupe,automatic,zam45vla7d0074523,pa,47.0,5268.0,—,black,r hollenshead auto sales inc,81000.0,92750.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2013,Maserati,GranTurismo,MC,coupe,automatic,zam45vla8d0070125,fl,46.0,6409.0,silver,red,the collection,81000.0,82000.0,Thu Jun 11 2015 02:15:00 GMT-0700 (PDT)
2013,Maserati,GranTurismo,Sport,coupe,automatic,zam45vla1d0069365,pa,49.0,3471.0,white,beige,boston foreign motor,82000.0,84500.0,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2013,Tesla,Model S,Base,sedan,automatic,5yjsa1cn9dfp21184,nv,36.0,18464.0,gray,black,irvine bmw,56100.0,64500.0,Fri Jun 19 2015 04:55:00 GMT-0700 (PDT)
2012,Land Rover,Range Rover,HSE,suv,automatic,salme1d43ca375278,fl,49.0,42255.0,black,tan,land rover north dade llc,41900.0,43200.0,Fri Jun 19 2015 02:35:00 GMT-0700 (PDT)
2012,Land Rover,Range Rover Sport,HSE,suv,automatic,salsf2d49ca745515,ca,25.0,94825.0,gray,black,hoehn motors inc,30500.0,21000.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2012,Porsche,Cayenne,S,suv,automatic,wp1ab2a2xcla49167,pa,43.0,35666.0,blue,beige,r hollenshead auto sales inc,44900.0,44250.0,Fri Jun 19 2015 02:00:00 GMT-0700 (PDT)
2012,Rolls-Royce,Ghost,Base,sedan,automatic,sca664s59cux50803,ca,44.0,5215.0,white,tan,financial services remarketing (bmw int),166000.0,167000.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2011,Bentley,Continental Flying Spur Speed,Base,sedan,automatic,scbbp9za7bc067705,ca,43.0,5697.0,black,beige,high bid trading co inc,104000.0,106500.0,Thu Jun 18 2015 05:00:00 GMT-0700 (PDT)
2011,Land Rover,Range Rover,HSE,suv,automatic,salmf1d42ba329730,fl,34.0,72999.0,black,beige,pnc bank  national association,32700.0,31200.0,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2009,Porsche,Cayenne,Base,suv,automatic,wp1aa29p99la05589,fl,35.0,95417.0,black,beige,tdaf remarketing,15450.0,17000.0,Tue Jun 16 2015 02:00:00 GMT-0700 (PDT)
2008,Land Rover,Range Rover Sport,HSE,suv,automatic,salsf25418a127790,ga,4.0,94121.0,silver,black,innovative auto llc,17550.0,15800.0,Thu Jun 18 2015 03:00:00 GMT-0700 (PDT)
2008,Porsche,Cayman,Base,coupe,automatic,wp0aa29818u760223,nj,35.0,52814.0,black,black,wells fargo dealer services,20600.0,20200.0,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2007,Porsche,911,Turbo,coupe,manual,wp0ad29907s784975,il,35.0,23057.0,silver,black,progressive remarketing,65000.0,62000.0,Thu Jun 18 2015 03:00:00 GMT-0700 (PDT)
2005,Bentley,Continental GT,Base,coupe,automatic,scbcr63w15c025262,fl,38.0,58331.0,silver,blue,ford motor credit company llc,43500.0,41800.0,Thu Jun 18 2015 02:00:00 GMT-0700 (PDT)
2003,Porsche,Boxster,Base,convertible,automatic,wp0ca29833u623639,tx,41.0,57986.0,silver,black,texas direct auto,11000.0,10000.0,Wed Jun 17 2015 03:20:00 GMT-0700 (PDT)
2002,Land Rover,Discovery Series II,SE,suv,automatic,salty12452a754349,fl,19.0,173023.0,blue,beige,autonation chevrolet doral,1650.0,800.0,Tue Jun 16 2015 12:05:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover Sport,HSE,suv,automatic,salwr2wf5ea365999,fl,39.0,12667.0,white,black,the hertz corporation,67000.0,66400.0,Wed Jun 17 2015 04:40:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover,HSE,suv,automatic,salgs2vf0ea126788,oh,42.0,29657.0,black,black,car source,78000.0,79250.0,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2014,Porsche,Boxster,Base,convertible,automatic,wp0ca2a87es121615,fl,44.0,12232.0,red,black,the hertz corporation,44600.0,44200.0,Tue Jun 16 2015 02:15:00 GMT-0700 (PDT)
2014,Porsche,Cayenne,Base,suv,automatic,wp1aa2a2xela09743,ca,46.0,10026.0,white,beige,the hertz corporation,51900.0,51300.0,Wed Jun 17 2015 05:30:00 GMT-0700 (PDT)
2013,Land Rover,LR4,HSE,suv,automatic,salag2d47da686958,fl,5.0,41896.0,white,black,land rover north dade llc,41100.0,42000.0,Fri Jun 19 2015 02:35:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Evoque,Dynamic Premium,SUV,automatic,salvt1bg6dh820256,nj,46.0,27017.0,white,black,schumacher chevrolet of clifton,37600.0,36000.0,Tue Jun 16 2015 04:15:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Sport,GT Limited Edition,suv,automatic,salsf2d4xda761420,ca,39.0,25971.0,black,black,american road leasing inc,46000.0,47750.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2013,Rolls-Royce,Ghost,Base,sedan,automatic,sca664s52dux52152,fl,42.0,7852.0,white,beige,flag/landrover southpointe,178000.0,171500.0,Wed Jun 17 2015 03:05:00 GMT-0700 (PDT)
2012,Fisker,Karma,Eco-Sport,sedan,automatic,yh4k14aa4ca002049,fl,5.0,14740.0,white,black,fields bmw,47700.0,48400.0,Wed Jun 17 2015 04:55:00 GMT-0700 (PDT)
2012,Land Rover,Range Rover Sport,HSE,suv,automatic,salsk2d45ca754210,fl,43.0,19418.0,green,tan,prestige audi,46000.0,43200.0,Wed Jun 17 2015 04:05:00 GMT-0700 (PDT)
2011,Land Rover,Range Rover,HSE,suv,automatic,salme1d43ba330422,ca,43.0,38905.0,gray,black,sherman oaks exclusive,37300.0,39750.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2011,Land Rover,LR4,V8,suv,automatic,salak2d4xba555373,ca,4.0,53617.0,black,black,british motor car dist ltd,30200.0,32250.0,Tue Jun 16 2015 05:30:00 GMT-0700 (PDT)
2010,Land Rover,Range Rover Sport,Supercharged,suv,automatic,salsh2e40aa232899,fl,32.0,69128.0,silver,black,flag/ald motors inc,30700.0,25500.0,Wed Jun 17 2015 03:05:00 GMT-0700 (PDT)
2010,Porsche,Cayenne,Base,suv,automatic,wp1aa2ap2ala08611,fl,35.0,151171.0,silver,gray,flag/bert smith euro collection,14000.0,13000.0,Wed Jun 17 2015 03:05:00 GMT-0700 (PDT)
2009,Land Rover,LR2,HSE,suv,automatic,salft24n69h118113,ca,44.0,61140.0,black,black,jimmie johnson kearny mesa chevrolet,13750.0,14400.0,Tue Jun 16 2015 05:30:00 GMT-0700 (PDT)
2009,Land Rover,LR2,HSE,suv,automatic,salfr24n99h129539,ca,32.0,87910.0,blue,beige,stg auto group,11650.0,10600.0,Wed Jun 17 2015 05:00:00 GMT-0700 (PDT)
2008,Aston Martin,V8 Vantage,N400 Roadster,convertible,automatic,scfbf04b08gd08294,fl,41.0,13479.0,black,beige,performance auto sales llc,55200.0,57000.0,Wed Jun 17 2015 04:55:00 GMT-0700 (PDT)
2008,Land Rover,LR3,V8 HSE,suv,automatic,salag25428a478717,ma,34.0,93222.0,white,gray,hanscom fcu,15050.0,13800.0,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2008,Land Rover,Range Rover,Supercharged,suv,automatic,salmf13408a295104,ca,19.0,67892.0,white,black,bank of america,24200.0,18500.0,Wed Jun 17 2015 05:30:00 GMT-0700 (PDT)
2007,Bentley,Continental GTC,Base,convertible,automatic,scbdr33w27c044716,fl,29.0,21018.0,black,black,braman motorcars,71000.0,73200.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2007,Porsche,Cayman,S,coupe,manual,wp0ab29867u780964,tx,34.0,66566.0,gray,black,texas direct auto,22900.0,23250.0,Thu Jun 18 2015 03:30:00 GMT-0700 (PDT)
2006,Porsche,Cayman S,Base,coupe,automatic,wp0ab29836u781701,fl,43.0,11780.0,blue,black,best buy auto brokers inc,34700.0,35000.0,Tue Jun 30 2015 09:00:00 GMT-0700 (PDT)
2003,Porsche,Boxster,Base,convertible,manual,wp0ca298x3u623105,ca,49.0,43654.0,black,purple,jimmie johnson kearny mesa chevrolet,11950.0,12500.0,Tue Jun 16 2015 05:30:00 GMT-0700 (PDT)
2002,Porsche,911,Carrera,convertible,automatic,wp0ca29902s652325,fl,27.0,89906.0,gray,gray,flag/bert smith euro collection,16900.0,16500.0,Wed Jun 17 2015 03:05:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover Evoque,Dynamic Premium,suv,automatic,salvt2bg8eh867618,ca,46.0,31897.0,brown,red,british motor car dist ltd,49900.0,45500.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover Sport,HSE,suv,automatic,salwr2wf9ea366072,fl,46.0,8073.0,black,brown,flag/landrover southpointe,68000.0,69600.0,Wed Jun 17 2015 03:05:00 GMT-0700 (PDT)
2014,Porsche,911,Turbo,coupe,automatic,wp0ad2a91es166878,fl,49.0,5993.0,white,black,flag/capital eurocars inc,146000.0,152000.0,Wed Jun 17 2015 03:05:00 GMT-0700 (PDT)
2013,Porsche,Cayenne,GTS,suv,automatic,wp1ad2a26dla77205,fl,39.0,22033.0,white,gray,flag/mclaren tampa bay,63000.0,72200.0,Wed Jun 17 2015 03:05:00 GMT-0700 (PDT)
2013,Porsche,Cayenne,GTS,suv,automatic,wp1ad2a27dla79075,ca,39.0,22113.0,brown,tan,plutus motor group llc,65000.0,65000.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2012,Porsche,911,Carrera S (Midyear Redesign),coupe,manual,wp0ab2a97cs720377,mo,48.0,21574.0,gray,black,newbold toyota,71000.0,67000.0,Tue Jun 16 2015 04:00:00 GMT-0700 (PDT)
2011,Ferrari,458 Italia,Base,coupe,automatic,zff67nfa1b0178698,fl,46.0,12116.0,red,black,platinum motor cars,182000.0,183000.0,Wed Jun 17 2015 03:40:00 GMT-0700 (PDT)
2011,Porsche,Cayenne,S,suv,automatic,wp1ab2a23bla56234,ga,4.0,80169.0,black,black,r m hollenshead auto sales inc,32700.0,36600.0,Thu Jun 18 2015 03:00:00 GMT-0700 (PDT)
2011,Porsche,Cayenne,S,suv,automatic,wp1ab2a29bla43410,ca,41.0,71816.0,gray,black,desert european motorcars,34100.0,33750.0,Wed Jun 17 2015 05:15:00 GMT-0700 (PDT)
2009,Land Rover,Range Rover Sport,HSE,suv,automatic,salsf25489a186272,fl,29.0,96516.0,silver,gray,td auto finance,19350.0,17900.0,Tue Jun 16 2015 02:00:00 GMT-0700 (PDT)
2008,Bentley,Continental GTC,Base,convertible,automatic,scbdr33w08c053772,fl,29.0,28325.0,blue,tan,braman motorcars,74000.0,64600.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2008,Land Rover,LR3,V8 SE,suv,automatic,salae25448a489403,tx,42.0,94826.0,black,black,texas direct auto,13600.0,15200.0,Wed Jun 17 2015 03:20:00 GMT-0700 (PDT)
2008,Maserati,Quattroporte,Sport GT S Automatic,sedan,automatic,zamfe39a280033548,ca,37.0,60545.0,black,gray,desert european motorcars,25600.0,28500.0,Wed Jun 17 2015 05:15:00 GMT-0700 (PDT)
2008,Porsche,Boxster,Base,convertible,manual,wp0ca29818u712312,mo,43.0,41927.0,black,black,newbold toyota,24200.0,23000.0,Tue Jun 16 2015 04:00:00 GMT-0700 (PDT)
2008,Porsche,Boxster,Base,convertible,automatic,wp0ca29868u710247,fl,41.0,29520.0,blue,black,lee f slaughter fine cars since 1948,26300.0,24300.0,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2006,Porsche,Cayenne,S,suv,automatic,wp1ab29p36la62623,sc,26.0,83912.0,beige,tan,grow financial fcu,14450.0,11800.0,Thu Jun 18 2015 02:30:00 GMT-0700 (PDT)
2004,Porsche,Cayenne,S,suv,automatic,wp1ab29p14la64934,mn,45.0,127919.0,black,black,bmw of minnetonka,7625.0,10000.0,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT)
